id,img,label_true,text,prob_pred,label_pred,classification,description,modality_type,error
50198,img/50198.png,0,you don't need cocaine to be happy,0.95,1,hateful,"The meme juxtaposes an image of drugs with a smiling individual, using text that suggests happiness without drugs. The humor appears to stem from the implication that the individual's condition or appearance (associated with Down syndrome) is comparable to the effects of the drug, or simply mocking the individual based on their disability. This targets a protected characteristic (disability).",,
78612,img/78612.png,0,go see fifty shades darker in theaters alone and throw mayonnaise at couples in the dark,0.95,1,non-hateful,"The meme features the character Pee-wee Herman and suggests a prank involving throwing mayonnaise at couples in a dark theater. While the behavior described is rude and harassing, the target ('couples') is not a protected group defined by characteristics such as race, religion, sexual orientation, etc. The humor derives from shock value and social taboo rather than hate speech or dehumanization.",,
54206,img/54206.png,0,you can smell disgust and hate from this photo,0.05,0,non-hateful,"The meme displays a historical image of a crematorium scene, which is visually disturbing and references the Holocaust. The text 'you can smell disgust and hate from this photo' is a statement of revulsion towards the horrific events depicted. It does not attack a protected group, promote violence, or encourage exclusion; rather, it expresses moral outrage and disgust at the crimes shown.",,
65403,img/65403.png,1,money is evil give it to us,0.95,1,non-hateful,"The meme uses sarcasm to mock the Catholic Church and its financial practices. While it targets a religious institution and makes an accusation of greed, it does not attack, dehumanize, or threaten individuals based on their religious beliefs as a protected characteristic. It falls under satire or criticism of an organization rather than hate speech.",,
86170,img/86170.png,1,how to keep the thefts out,0.99,1,hateful,"The image depicts the Ku Klux Klan, an organization defined by its white supremacist ideology, racial segregation, and violence against African Americans and other minorities. The text 'how to keep the thefts out' implies that the presence of these figures is a necessary measure to prevent crimes committed by marginalized or minority groups, thereby endorsing their ideology and framing them as protectors against the 'other'. This constitutes hate speech as it promotes exclusion and supports a group known for attacking people based on race and ethnicity.",,
37420,img/37420.png,0,like lebanon terrorism can destroy a beautiful country,0.92,1,hateful,"The meme uses the label 'Lebanon terrorism' to characterize the conflict depicted in the bottom image as an internal phenomenon that 'can destroy a beautiful country' (contrasted with the idyllic top image). By generalizing the violent unrest shown in the lower image as 'Lebanon terrorism,' the meme implies that people of Lebanese nationality are responsible for the destruction of their own nation. This constitutes an attack based on nationality by dehumanizing the group and holding them collectively responsible for violence and ruin.",,
85237,img/85237.png,0,these are all the weapons that were seized from isis,0.05,0,non-hateful,"The image depicts a collection of weapons with the text 'these are all the weapons that were seized from isis'. While ISIS is a designated terrorist organization, the content is factual or political commentary regarding seized military equipment. It does not contain hate speech directed at a specific group based on protected characteristics such as race, religion, ethnicity, or national origin, nor does it dehumanize or attack a protected group in the context of the defined criteria.",,
83264,img/83264.png,1,randomly deciding to bake something,0.95,1,hateful,"The meme uses an image of Adolf Hitler paired with the text 'randomly deciding to bake something' to mock the historical figure and associate him with an innocuous, mundane activity. This constitutes ridicule and mockery of a specific historical figure, which violates the definition of hateful content as evoking pain or attacking based on historical figures.",,
6582,img/06582.png,1,they are terrorists anyone who doesn't agree is an idiot,1.0,1,hateful,"The meme explicitly labels the Muslim men depicted as 'terrorists' and insults those who disagree, thereby attacking a protected religious group with dehumanizing stereotypes and generalizations.",,
13026,img/13026.png,1,under the name of multiculturalism we let terrorist into this country,0.98,1,hateful,"The meme explicitly links a woman wearing a hijab with the term 'terrorist' and accuses multiculturalism of letting such people into the country. This constitutes hate speech as it attacks and dehumanizes people based on their religion and nationality, promoting exclusion and associating a protected group with terrorism.",,
59206,img/59206.png,0,traveling through chimney,0.01,0,non-hateful,"The meme depicts Santa Claus in a parade float with the text 'traveling through chimney'. This is a humorous observation about the method of transportation used in the Christmas tradition, which contrasts with the image of a massive float. It does not contain any attacks on protected groups, nor does it promote hate or discrimination.",,
63827,img/63827.png,1,teacher of the year for black community,1.0,1,hateful,"The image depicts a hangman's noose, a potent symbol of lynching and racial terror. The text targets the 'black community' and links it to this symbol, creating an explicit endorsement of violence and death against this specific racial group.",,
13809,img/13809.png,1,doing o's with the smoke,0.95,1,non-hateful,"The meme features an image of a crematorium at Auschwitz concentration camp with the text 'doing o's with the smoke'. This is a trivializing and highly offensive joke that references the Holocaust. While the meme is shocking, vulgar, and disrespectful due to its dark humor and subject matter, it does not attack, dehumanize, exclude, or threaten a specific protected group (e.g., Jewish people) based on their characteristics. Instead, it mocks the solemnity of a historical tragedy. Under the provided definition of hateful speech, this constitutes general offensiveness rather than hate speech.",,
98543,img/98543.png,1,upper downer,0.05,0,non-hateful,"The meme is a visual pun based on a phonetic wordplay. The top image depicts white powder lines labeled 'upper' (referring to stimulants or the slang term 'upper'). The bottom image shows a man with Down syndrome labeled 'downer' (a pun on his condition and the opposite of 'upper'). While the content references a disability and drugs, it functions primarily as a linguistic joke/riddle rather than an attack, statement of inferiority, or dehumanization. It does not meet the threshold for hate speech as it does not promote violence, segregation, or contempt.",,
17028,img/17028.png,1,"feeling bored, let's go to a mosque",1.0,1,hateful,"The meme combines a violent image (a man holding a shotgun next to a gun magazine) with text suggesting a visit to a mosque. This juxtaposition is a direct threat of violence and attack against Muslims based on their religion. It implies that the proposed activity at the religious site is violent in nature, constituting a severe attack on a protected group.",,
91756,img/91756.png,1,abnormal vs normal,0.98,1,hateful,"The meme labels a woman wearing a hijab as 'abnormal' in contrast to the other woman, characterizing her religious expression as a deviation from the norm. This implies inferiority and promotes the exclusion of individuals based on their religion.",,
3567,img/03567.png,1,potato is my favorite color of the alphabet,0.01,0,non-hateful,"The meme features a smiling man with text stating 'potato is my favorite color of the alphabet', which is a nonsensical statement relying on absurdity for humor. It does not target any protected group, nor does it contain dehumanizing, threatening, or discriminatory language. It is not hateful.",,
12045,img/12045.png,0,learn to hunt. it's a valuable skill,0.99,1,non-hateful,"The meme depicts a young boy handling a rifle with text encouraging hunting as a skill. It does not attack, dehumanize, or promote harm against any protected group based on ethnicity, race, religion, gender, sexual orientation, or other characteristics. Therefore, it does not meet the criteria for hate speech.",,
53046,img/53046.png,1,"you've heard of elf on a shelf, now get ready for",0.01,0,non-hateful,"The meme is a playful visual pun that compares the height of a child to the 'Tigger' character from Winnie the Pooh, playing on the phrase 'elf on a shelf'. It depicts a family photo and does not contain any attacks, dehumanizing language, or slurs directed at any protected group.",,
52394,img/52394.png,0,i forgot what are we fighting over again?,0.95,1,hateful,"The meme depicts the Ashura procession, a religious ritual involving self-flagellation, and uses the image of men inflicting self-harm to mock the perceived lack of clarity or purpose behind the conflict. By attributing the text 'i forgot what are we fighting over again?' to the participants, the meme ridicules their religious devotion and trivializes the suffering involved in the ritual. This constitutes mockery of a specific religious practice and the people participating in it, fitting the criteria of mocking hate crimes or evoking pain from historical/religious figures.",,
63175,img/63175.png,0,"if i was uncircumcised i'd hide candy in my dick skin so when a girl about to suck me up, she has a pleasant surprise.. oh my god, skittles",0.01,0,non-hateful,"The meme contains explicit sexual language and crude humor regarding bodily functions. However, it does not attack, dehumanize, threaten, or discriminate against any group based on protected characteristics such as race, religion, sexual orientation, gender identity, or disability. The content is offensive and vulgar in nature but does not meet the criteria for hate speech.",,
62970,img/62970.png,0,if you want to know how they were treated illustration of man with four slaves chained together,0.85,1,hateful,"The meme utilizes a historical illustration of enslaved individuals to invoke pain from historical figures. While it does not directly attack a group, it uses the traumatic imagery of the trans-Atlantic slave trade as the punchline for a sarcastic joke, which aligns with the definition of hate speech that includes evoking pain from historical figures.",,
45062,img/45062.png,0,me and my kids are going to rob this country blind at the expense of the very people that voted for me. and they're going to love it. believe me! bigly!,0.05,0,non-hateful,"The meme uses Donald Trump's image and catchphrases to satirize his relationship with his supporters. The text suggests that the 'kids' and 'me' will exploit the 'people that voted for me,' which refers to a political base rather than a group defined by protected characteristics like race, religion, ethnicity, or gender. While the content is cynical and offensive to supporters, it does not constitute hate speech under the provided definition as it targets a political group.",,
18356,img/18356.png,0,i took a shower this morning,0.85,1,hateful,"The meme features Adolf Hitler, a historical figure associated with the Holocaust and hate crimes. While the text itself is mundane, the presence of this figure and the context of the image (likely referencing historical accounts of his hygiene) falls under the definition of 'evoking pain from historical figures' as listed in the hateful content guidelines.",,
62375,img/62375.png,1,im not saying i'm racist im just saying all muslims are terrorists,0.99,1,hateful,"The meme uses the text 'all muslims are terrorists' to express a sweeping negative stereotype and generalization about people of a specific religion. By labeling an entire religious group as terrorists, it attacks, dehumanizes, and humiliates that group based on their protected characteristic (religion), which falls squarely within the definition of hate speech.",,
32579,img/32579.png,0,come to the dark side we have weed,0.99,1,non-hateful,"The meme is a pop culture parody referencing a famous movie quote to create a humorous association between the Star Wars villain, the rapper Snoop Dogg, and marijuana. It does not attack, dehumanize, or exclude any group based on protected characteristics such as race, religion, or gender.",,
1742,img/01742.png,0,in just one hour from now i'll only have 4 hours left until i have to work a mere 3 hours,0.01,0,non-hateful,"The meme depicts a man relaxing at work and uses sarcasm to express a negative sentiment about the length of the remaining workday. It does not contain any attacks, dehumanization, or insults directed at individuals based on protected characteristics such as race, religion, gender, or disability.",,
69815,img/69815.png,1,thank you for allowing me into your country now we need to talk about the things that need to change around here to accommodate my beliefs,0.9,1,hateful,"The meme utilizes a stereotypical image of a man with a beard and mustache, commonly used to represent Muslim men or Middle Eastern individuals. The text creates a narrative mocking these individuals by suggesting that despite being allowed entry into a country, they are entitled and demanding that the host country change its rules to accommodate their 'beliefs.' This constitutes a negative generalization and attack based on religion, ethnicity, and immigration status, fitting the definition of hate speech.",,
7198,img/07198.png,1,islam is a religion of peace stop criticizing my religion,0.85,1,hateful,"The meme juxtaposes the phrase 'islam is a religion of peace' with an image of numerous weapons and a soldier. The text 'stop criticizing my religion' suggests a sarcastic defense that relies on the stereotype of Islam being inherently violent. By implying that the religion is defined by the presence of weapons and conflict, the content attacks and dehumanizes a protected group based on religion.",,
83675,img/83675.png,0,i'm gonna be like phelps one day,0.01,0,non-hateful,"The meme features a Black swimmer with a caption stating an ambition to be like Michael Phelps. The content is motivational and expresses a desire for success, lacking any attacks, dehumanization, or insults based on protected characteristics.",,
95604,img/95604.png,1,"they want to be accepted for who they are, yet theren't able to accept themselves for who they are",0.01,0,non-hateful,"The meme features a drag performer and conveys a message of empathy regarding the struggle for self-acceptance. The text reflects on the contradiction of wanting external acceptance while struggling with internal acceptance. It does not attack, dehumanize, or threaten any protected group.",,
61085,img/61085.png,0,upper downer,0.95,1,non-hateful,"The meme juxtaposes images of drugs with medication boxes using slang terms 'upper' and 'downer'. While the subject matter is illicit substances, it does not attack, dehumanize, or promote harm against a protected group based on ethnicity, race, religion, disability, or other specified characteristics. It does not meet the criteria for hate speech.",,
19385,img/19385.png,0,rose's are red violet's are blue little stupid ass bitch i ain't fuckin witchu,0.95,1,non-hateful,"The meme uses profanity and an insult ('little stupid ass bitch') directed at a generic subject in the context of a relationship rejection ('i ain't fuckin witchu'). While the language is highly offensive, vulgar, and aggressive, it does not attack a protected group based on characteristics such as race, religion, gender, or sexual orientation. Therefore, it does not meet the criteria for hate speech.",,
8291,img/08291.png,1,white people is this a shooting range,0.98,1,hateful,"The meme uses a black child as a punchline to a racist joke referencing the historical lynching of Black people ('shooting range'). This relies on the dehumanization of a protected group and makes light of historical racial violence, fitting the definition of hate speech.",,
24316,img/24316.png,1,sharks don't attack him why? they think it's whale shit,0.95,1,hateful,"The meme employs dehumanizing language by equating a child of color with 'whale shit,' which serves to ridicule and degrade the individual based on their race and physical appearance.",,
2157,img/02157.png,1,"mohammed i'm pregnant.... don't sass me, you know it's funny! ~cupcakes",0.2,0,non-hateful,"The meme uses the name 'Mohammed' and a picture of a goat to create a crude, stereotypical pun ('i'm pregnant'). While this is highly offensive and relies on derogatory stereotypes often used to mock Muslims (associating them with goats), it functions primarily as a shock-joke or 'edgy' humor rather than a direct attack, dehumanization, or incitement of violence. According to the strict definition provided, which requires statements of inferiority, calls for exclusion, or violent/dehumanizing speech, this falls under 'offensive content' rather than 'hate speech'.",,
43698,img/43698.png,0,don't be late for work get the protestor plow,0.05,0,non-hateful,"The meme encourages violence against political opponents ('protestors') by using a 'plow' metaphor to suggest physically removing them from a location. While it targets a group based on their behavior and political affiliation, it does not target people based on the specific protected characteristics outlined in the definition (ethnicity, race, religion, sex, gender identity, disability, etc.). Therefore, it is classified as non-hateful under these strict criteria.",,
75286,img/75286.png,1,look at this sandwich maker club i found on wish on clearance,0.01,0,non-hateful,"The meme contains text describing a product search on a shopping website, overlaid on an image of a woman making a sandwich. The text and image are benign and do not target any group based on protected characteristics such as race, religion, or gender.",,
21567,img/21567.png,1,our dad is a potato farmer,0.0,0,non-hateful,"The meme depicts a couple with Down syndrome laughing and holding a tablet. The text 'our dad is a potato farmer' appears to be a caption from a video or a caption describing their current activity rather than a joke about their condition. There is no dehumanizing language, no statement of inferiority, and no call for exclusion or harm. The image portrays the subjects with dignity and joy.",,
32691,img/32691.png,1,this is how muslims celebrate new year,0.98,1,hateful,"The meme explicitly links the religious group 'Muslims' to the 9/11 terrorist attacks, implying that they are responsible for the violence. This constitutes an attack and endorsement of violence against a protected group based on religion.",,
19075,img/19075.png,0,when you smell cake,0.01,0,non-hateful,"The meme features a woman with an exaggerated nose making a playful reference to the Pinocchio myth (growing a nose when lying), used here humorously to express a strong desire for cake. The content is lighthearted, does not target any protected group, and contains no elements of hate speech, dehumanization, or exclusion.",,
68127,img/68127.png,0,all you guys think about is dope,0.95,1,non-hateful,"The meme features a man with an intense expression and the text 'all you guys think about is dope'. While the use of the slang term 'dope' (referring to drugs) could be interpreted as a stereotype or mild mockery, it does not contain a direct or indirect attack, dehumanization, or call for exclusion based on protected characteristics like race, religion, gender, or disability. Therefore, it falls under general offensiveness or humor rather than hate speech.",,
84107,img/84107.png,0,i ordered a dishwasher and they sent me a sandwich maker,0.0,0,non-hateful,"The meme features a humorous complaint about receiving a sandwich maker instead of a dishwasher. It does not contain any attacks, insults, or references to protected characteristics such as race, religion, gender, or sexual orientation.",,
2568,img/02568.png,1,whatsthe difference between heroin and i? cops think twice before shooting heroin,0.05,0,non-hateful,"The meme utilizes profanity and gestures to express frustration with police actions, framing it as a joke about drug use and police shootings. However, it does not attack or dehumanize a specific group based on protected characteristics such as race, religion, or nationality.",,
2634,img/02634.png,1,and just like that... this sandwich maker doubles as an ironing board,0.02,0,non-hateful,"The meme contains a sexual innuendo comparing a woman lying on the grass to a sandwich maker doubling as an ironing board. While this objectifies the woman and uses crude sexual humor, it does not attack, dehumanize, or threaten a group based on protected characteristics such as race, religion, ethnicity, or disability. Therefore, it does not meet the criteria for hate speech.",,
39827,img/39827.png,1,kick them out of country,0.95,1,hateful,"The text explicitly calls to 'kick them out of country', which constitutes a direct call for the exclusion and segregation of a group based on nationality or immigration status, fitting the definition of hate speech provided.",,
1925,img/01925.png,1,i am not racist i just don't like brown sugar,0.95,1,hateful,"The meme uses the phrase 'brown sugar' as a derogatory reference to people of African or brown descent, framing racism as a matter of personal preference. This targets a protected group (race/ethnicity) by promoting exclusion and expressing negative bias against them.",,
97132,img/97132.png,0,in the muslim world all gay men are well hung,0.85,1,hateful,"The meme uses a sexually explicit stereotype regarding gay men within the Muslim world. By reducing individuals based on their religion and sexual orientation to crude generalizations about their physical attributes, it promotes objectification and prejudice against these protected groups.",,
35719,img/35719.png,0,jamal is practicing for class sport,0.01,0,non-hateful,"The image shows a young boy playing soccer with the text stating he is practicing for a class sport. The content is positive and motivational, depicting a normal everyday activity. There are no attacks, stereotypes, dehumanization, or hate speech targeting any protected group.",,
5279,img/05279.png,1,"knowing white people , that's probably the baby father",0.98,1,hateful,"The meme implies a racist trope associating non-white people with hypersexuality or promiscuity, suggesting a pregnant woman's baby must be the father's due to a racial generalization rather than the visible horse. This constitutes an attack based on race/ethnicity.",,
48296,img/48296.png,1,when you date an asian boy and you trynna get his family to accept you,0.1,0,non-hateful,"The meme relies on a racial stereotype regarding the strictness of Asian families and the cultural practice of seeking parental approval for a partner. While it reinforces a generalization about a protected group, the context is a lighthearted relatable joke about the difficulty of meeting a partner's parents rather than a malicious attack, dehumanization, or endorsement of harm against an Asian person.",,
67208,img/67208.png,0,does nike also sell stones in case they take it off?,0.99,1,non-hateful,"The meme is a pun-based joke asking if Nike sells 'stones' (referring to a wedding stone/ring) to ensure a partner doesn't 'take it off'. The text and imagery do not target any group based on protected characteristics, nor do they contain dehumanizing, hateful, or exclusionary content.",,
30586,img/30586.png,0,just can't get rid of the stain. this is why i hate beets,0.01,0,non-hateful,"The meme expresses a negative sentiment ('hate') directed at beets, a type of food, due to a staining incident. It does not target individuals or groups based on any protected characteristics such as race, religion, gender, or disability.",,
41728,img/41728.png,0,i believe they are like racism. just shouldn't exist,0.95,1,hateful,"The meme displays imagery associated with terrorist organizations, including the ISIS flag and a militant figure, alongside text stating 'i believe they are like racism. just shouldn't exist.' The content attacks and dehumanizes the group based on their religious ideology, explicitly calling for their non-existence, which constitutes hate speech against a protected group.",,
63987,img/63987.png,0,the migrant caravan arrives!,0.05,0,non-hateful,"The meme depicts a chaotic scene of migrants arriving and uses the text 'the migrant caravan arrives!'. While the sentiment is negative and the framing may be viewed as critical of the immigration situation, it relies on a dramatic caption to describe a crowd rather than using dehumanizing language, slurs, or calls for violence. It does not meet the threshold of attacking a protected group based on characteristics like nationality or immigration status, nor does it explicitly endorse harm or segregation.",,
43910,img/43910.png,1,i just started a company selling landmines that look like prayer mats prophets are going through the roof,0.1,0,non-hateful,"The meme uses a dark, satirical joke about a business selling disguised landmines. The phrase 'prophets' refers to religious figures, and the humor implies they would be harmed by the product. While this relies on a violent punchline involving religious figures, it is framed as a generic absurdity or dark humor rather than a direct attack, dehumanization, or call for exclusion against people of a specific religion. It mocks a concept rather than attacking a protected group of people.",,
14865,img/14865.png,0,"terrible as hitler was, he did enjoy watching sports",0.92,1,non-hateful,"The meme uses historical figures (Hitler and Benito Mussolini) for shock value and dark humor. While the mention of Hitler evokes pain associated with historical atrocities, the text 'he did enjoy watching sports' trivializes the subject or makes a literal observation rather than attacking, dehumanizing, or excluding a specific protected group based on characteristics like race or religion. It does not meet the criteria for hate speech.",,
94185,img/94185.png,1,how a black woman can fight crime,0.9,1,hateful,"The meme links a protected group ('black woman') to a controversial and divisive political stance regarding crime, reinforcing a harmful and derogatory racial stereotype.",,
27498,img/27498.png,1,who's gonna make the sandwiches? what do we do with all these sandwiches?,0.01,0,non-hateful,"The meme is a humorous juxtaposition of two photos. The top panel features men at a bar with a mundane caption, and the bottom panel features two women in wedding dresses kissing with a continuation of the mundane caption. The humor is derived from the juxtaposition of the romantic wedding imagery with the trivial concern about sandwiches. It does not attack, dehumanize, or exclude any protected group based on the provided definition of hate speech.",,
14975,img/14975.png,0,hitting is a crime. it's about time people understood that,0.99,1,non-hateful,"The meme depicts a victim of domestic violence with the text 'hitting is a crime,' advocating for the recognition of violence as criminal behavior. It does not attack, dehumanize, or discriminate against any protected group; instead, it promotes legal accountability and safety.",,
18367,img/18367.png,0,i love my slow cooker,0.0,0,non-hateful,"The image depicts a slow cooker with food and text expressing affection for the appliance. It contains no attacks, dehumanization, or negative sentiment directed at any protected group.",,
74250,img/74250.png,0,white kids kids dreaming about their first day of school,0.05,0,non-hateful,"The meme makes a generalization about a specific racial group ('white kids') suggesting they dream about their first day of school. While it relies on a stereotype to create a humorous contrast with other groups, it depicts the subject in a positive, innocent light (smiling, happy child) rather than attacking, dehumanizing, or endorsing harm against them. Therefore, it does not meet the criteria for hate speech.",,
47183,img/47183.png,0,taking the liberals to a whole new level,0.9,1,non-hateful,"The meme features politicians Ilhan Omar and Rashida Tlaib with the text 'taking the liberals to a whole new level'. While the text may be interpreted as a political critique or exaggeration of their political positions, it does not attack them based on their protected characteristics such as race, religion, or gender. It does not dehumanize, threaten, or promote violence or exclusion. Therefore, it does not meet the criteria for hate speech.",,
78134,img/78134.png,0,in other countries in pakistan,0.01,0,non-hateful,"The meme contrasts a romantic couple with Pakistani cricket players celebrating a victory. It is a humorous stereotype about passion for sports versus romance in Pakistan. It does not attack, dehumanize, or promote harm against a protected group.",,
16354,img/16354.png,1,we've taken this country! now fuck off! we're taking it back!,0.92,1,hateful,"The meme portrays members of a specific religion (identifiable by the attire and flags of the Taliban) as an aggressor taking over a country, and juxtaposes this with a figure armed with a shotgun declaring 'we're taking it back.' This combination advocates for the use of violence (endorsement of harm) against a group based on their religion to reclaim territory, which fits the definition of hate speech.",,
58672,img/58672.png,1,did you know that the chinese eat dogs savages disgusting,0.98,1,hateful,The meme attacks a nationality by using a derogatory stereotype ('eats dogs') and dehumanizing slur ('savages') to denigrate Chinese people.,,
65342,img/65342.png,1,"barn army enlist, and bomb ant hills ""grab your pitchfork and meet at the barn""",0.98,1,hateful,"The meme contains hate speech. The top panel explicitly calls for violence ('bomb ant hills') against a group labeled 'barn army'. The bottom panel identifies this group by showing the Kaaba and a crowd of Muslims performing pilgrimage, while the text references the 'Barn Burning' story, a common antisemitic trope used to frame Jewish people as violent or dangerous. By conflating Muslims with this trope and advocating for their bombing, the meme attacks people based on religion and endorses violence against them.",,
61349,img/61349.png,1,the proper way to pop a blackhead,0.05,0,non-hateful,"The meme is an offensive joke that compares popping a blackhead to punching a Black person. While it utilizes racial stereotypes and violence for crude humor, it does not constitute hate speech under the provided definition, as it does not attack, dehumanize, or call for the exclusion or segregation of a protected group.",,
94560,img/94560.png,1,and for my next class project!,0.95,1,hateful,"The meme depicts individuals wearing the white robes and sashes of the Ku Klux Klan. The text 'and for my next class project!' is sarcastic, minimizing the act of wearing symbols of a hate group and racial terror into a trivial school assignment. This trivialization of a symbol associated with extreme racism, violence, and exclusion constitutes hate speech by dismissing the harm caused to protected groups based on race and religion.",,
46920,img/46920.png,1,we want sharia law !! well.... go home,0.95,1,hateful,"The meme juxtaposes a protest image with text stating 'we want sharia law' against a reaction image of Conan O'Brien saying 'well.... go home.' This constitutes a call for exclusion and segregation based on religion. By suggesting that individuals who support Sharia law (a group defined by religious belief) should be forced to leave, the meme promotes exclusion of a protected group.",,
61503,img/61503.png,0,someone else used kids to push an agenda,0.01,0,non-hateful,"The meme uses a photo of Adolf Hitler with a child to make a point about propaganda, specifically criticizing the act of using children to push an agenda. While it features a figure associated with hatred, the meme itself is a critique of his manipulative behavior and does not attack any protected group, endorse harm, or promote hate speech. It is not hateful in nature.",,
53172,img/53172.png,0,straight outta the oven step one :turn on the gas,0.01,0,non-hateful,"The meme features a female chef and text playing on the phrase 'fresh out of the oven' combined with a cooking instruction ('step one: turn on the gas'). While the text contains a pun that could be interpreted as a dark reference to gas chambers or suicide if taken out of the cooking context, within the visual frame of a professional kitchen, it is a benign joke about cooking procedures. It does not attack, dehumanize, threaten, or target any individual or group based on protected characteristics such as race, religion, or gender.",,
89536,img/89536.png,0,so many lives lost because of this man,0.0,0,non-hateful,"The meme depicts Adolf Hitler with the text 'so many lives lost because of this man', which is a historical statement acknowledging the atrocities committed by the Nazi regime. It does not attack, dehumanize, or threaten any protected group based on ethnicity, religion, or other characteristics; rather, it expresses negative sentiment toward a historical figure.",,
67082,img/67082.png,0,"""1st day of 4th grade sandy hook elementary school""",0.02,0,non-hateful,"The meme combines an innocent image of school children with text referencing the Sandy Hook Elementary School shooting. This creates a highly inappropriate and callous juxtaposition that trivializes a mass casualty event and mocks the tragedy, constituting a violation of respect for victims.",,
47263,img/47263.png,1,pre-heat to 350 degrees,0.99,1,hateful,"The meme uses imagery of the Holocaust (prisoners in striped uniforms and crematoria) juxtaposed with a cooking instruction ('pre-heat to 350 degrees'). This combination is a direct attack on Jewish people and Holocaust victims, trivializing the mass murder of a protected group based on ethnicity/religion and evoking pain from historical figures in a mocking manner.",,
10285,img/10285.png,1,you are what you eat meanwhile in africa,0.05,0,non-hateful,"The meme is a variation of the 'distracted boyfriend' meme format known as the 'shaking shirt' meme. It uses the text 'meanwhile in africa' as a setup, but the visual content simply depicts a person shaking their t-shirt. There is no punchline that attacks, dehumanizes, or promotes harm against people based on nationality or ethnicity. Therefore, it does not meet the criteria for hate speech.",,
39076,img/39076.png,0,playing with the monkeys in thailand,0.01,0,non-hateful,"The meme depicts a woman smiling with a monkey and includes the text 'playing with the monkeys in thailand'. It does not contain any attacks, dehumanizing statements, or expressions of hate against any protected group based on ethnicity, race, religion, or other characteristics. The image and text are descriptive of an activity.",,
27384,img/27384.png,0,that face you make when you're a bully and just got beat up by a girl,0.02,0,non-hateful,"The meme is an insult directed at a specific public figure, comparing him to a bully and implying he was defeated by a girl. While the content is negative, sarcastic, and intended to be offensive or mocking, it does not attack a group based on protected characteristics such as race, religion, gender, or nationality. It targets an individual's character and actions rather than a protected class, and therefore does not meet the definition of hate speech.",,
